id	Key	old	new
2022	bal	平衡斧	平衡飛斧
2024	pil	短鏢槍	長標槍
2026	glv	大長刀	長刃槍
2030	brn	叉	三叉槍
2031	spt	大戰戟	勾刃槍
2032	pik	矛	步戰矛
2033	bar	大砍刀	月牙砍刀
2034	vou	鉤鐮槍	槍斧
2036	pax	長柄戰斧	長柄斧
2038	wsc	巨戰鐮刀	征戰鐮刀
2039	sst	短棍	短杖
2040	lst	長棍	長杖
2041	cst	多節棍	木節法杖
2043	wst	巨戰法杖	征戰法杖
2047	cbw	組合弓	複合弓
2048	sbb	短戰鬥弓	戰鬥短弓
2049	lbb	長戰鬥弓	戰鬥長弓
2050	swb	短巨戰弓	征戰短弓
2051	lwb	長巨戰弓	征戰長弓
2052	lxb	輕十字弓	輕弩
2053	mxb	十字弓	弩
2054	hxb	重十字弓	重弩
2055	rxb	連射十字弓	連弩
2056	xpk	倒刺護盾	倒刺盾
2057	xsh	冷酷之盾	陰森盾牌
2058	xh9	殘酷頭盔	陰森頭盔
2059	zhb	巨戰腰帶	征戰腰帶
2060	ztb	戰場腰帶	戰鬥腰帶
2061	zmb	織網腰帶	鐵網腰帶
2063	zlb	魔皮勳帶	魔皮束帶
2064	xhb	巨戰之靴	征戰靴
2065	xtb	戰場之靴	戰鬥靴
2066	xmb	織網之靴	鐵網靴
2067	xvb	鯊皮之靴	鯊皮靴
2068	xlb	魔皮靴	魔皮長靴
2070	xtg	戰場手套	戰鬥護手
2071	xmg	重型手鐲	重型護腕
2072	xvg	鯊魚皮套	鯊皮手套
2074	xts	古代之盾	上古盾
2077	xrg	鱗盾	大圓盾
2083	xth	凸紋戰甲	雕紋戰甲
2085	xlt	聖堂武士外袍	聖堂騎士戰甲
2086	xpl	羅瑟戰甲	赤褐戰甲
2088	xhn	織網戰甲	鐵網戰甲
2089	xcl	提格萊特戰甲	鎖鱗戰甲
2090	xng	連扣戰甲	鍊扣戰甲
2091	xtu	攀繞戰甲	格網護甲
2092	xla	魔皮戰甲	魔皮護甲
2094	xui	鬼魂戰甲	鬼魂戰衣
2096	xrn	巨皇冠	莊嚴王冠
2098	xhl	輕鋼盔	輕盔
2099	xlm	無頰頭盔	兜盔
2100	xkp	輕便頭盔	便盔
2102	8rx	巧工弩	諸葛弩
2103	8hx	弩弓	砲弩
2104	8mx	攻城十字弓	攻城弩
2105	8lx	石弓	鋼弩
2107	8sw	符文之弓	符文弓
2108	8l8	長攻城弓	攻城長弓
2109	8s8	短攻城弓	攻城短弓
2110	8cb	雙弓	雙曲弓
2112	8hb	剃刀之弓	剃刀弓
2113	8sb	鋒銳之弓	銳弓
2114	8ws	符文之棍	符文法杖
2115	8bs	哥德之棍	哥德法杖
2116	8cs	杉木之棍	杉木法杖
2117	8ls	六尺棍	長棍
2118	8ss	喬木棒	棍杖
2119	9wc	殘酷鐮刀	陰森鐮刀
2120	9h9	雙鋒戰戟	渡鴉喙
2121	9pa	戰戟	闊頭槍
2123	9vo	比爾長刀	長柄鍥
2124	9b7	羅佳柏斧	鉤斧
2126	9st	三叉長槍	三尖槍
2127	9br	巨戰之叉	征戰軍叉
2128	9tr	魔鬼之叉	矛叉
2129	9sr	巨戰長矛	征戰長矛
2131	9gl	闊針長矛	尖刃槍
2132	9s9	銳矛	銳矛標槍
2133	9pi	卓越標槍	重型標槍
2134	9ja	巨戰標槍	征戰標槍
2135	9b8	短戰戟	投斧
2136	9bk	巨戰飛鏢	征戰飛鏢
2137	9ta	法蘭飛斧	法蘭西飛斧
2140	9kr	強波刀	闊身短劍
2141	9di	詩歌匕首	圓柄匕首
2142	9dg	銳匕	刺擊短劍
2143	9gd	死刑之劍	處刑劍
2144	9fb	瑞韓德之劍	日耳曼大劍
2146	9cm	雙刃鐮	達西安長刀
2147	92h	斬鐵劍	雙手重劍
2148	9wd	古代之劍	上古劍
2150	9bs	戰鬥劍	戰鬥長劍
2151	9cr	空間之刃	次元刃
2152	9fc	圓月彎刀	印度彎刀
2153	9sb	虛偽之刃	波斯彎刀
2154	9sm	微彎劍	水手刀
2156	9gm	戰槌	長柄戰鎚
2157	9m9	巨戰木棍	征戰重鎚
2159	9fl	鐵皮鞭	刑罪連枷
2160	9mt	鋸齒流星鎚	鋸齒釘頭鎚
2161	9ma	凸緣釘頭錘	凸緣釘鎚
2162	9sp	倒鉤鎚	倒刺棍棒
2163	9ws	神屬權杖	聖恩權杖
2164	9qs	聖水噴杖	聖水禮杖
2166	9cl	棍棒	鬥棍
2167	9gw	墓地之杖	墓地魔杖
2168	9bw	古墓之杖	古墓魔杖
2169	9yw	淨化之杖	石木魔杖
2170	9wn	燒焦之杖	焦木魔杖
2171	9gi	古代之斧	上古斧
2172	9ga	哥德之斧	哥德斧
2173	9bt	戰鬥斧	長戰斧
2176	9wa	納卡	那伽斧
2177	9mp	喙鉗	鴉嘴鎬
2178	92a	強化雙斧	雙面斧
2179	9ax	切肉斧	斬斧
2180	9ha	小斧	短斧
2182	gpl	刺鼻瓦斯藥劑	刺鼻毒氣藥水
2183	opl	猛爆性藥劑	烈性藥水
2184	gpm	窒息瓦斯藥劑	窒息毒氣藥水
2185	opm	爆炸藥劑	爆炸藥水
2186	gps	惡臭瓦斯藥劑	腐臭毒氣藥水
2187	ops	油	火油藥水
2191	leg	維特之腳	維特的腿
2192	Malus	赫拉迪克之鎚	赫拉迪姆之鎚
2193	hdm	赫拉迪克之鎚	赫拉迪姆之鎚
2194	hfh	地獄熔爐鐵鎚	地獄熔爐之鎚
2195	hst	赫拉迪克之杖	赫拉迪姆之杖
2196	msf	赫拉迪克之杖的轉軸	赫拉迪姆之杖的杖身
2201	ibk	辨視之書	鑑定之書
2202	isc	辨視卷軸	鑑定卷軸
2207	vps	耐力藥劑	精力藥水
2208	yps	解毒藥劑	解毒藥水
2209	rvs	回復活力藥劑	活力藥水
2210	rvl	全面回復活力藥劑	全效活力藥水
2211	wms	融解藥劑	融冰藥水
2213	vip	赫拉迪克之杖頂端	赫拉迪姆之杖的杖頂
2217	bkd	石塚之鑰	石陣之鑰
2218	aqv	箭矢	弓矢
2219	tch	火焰	火炬
2220	cqv	十字弓彈	弩箭
2227	j34	玉製小人	翠玉塑像
2229	bbb	藍.依森之書	藍伊森之書
2230	LamTome	藍.依森之書	藍伊森之書
2231	box	赫拉迪克方塊	赫拉迪姆方塊
2232	tr1	赫拉迪克卷軸	赫拉迪姆卷軸
2233	mss	墨菲斯托的靈魂之石	墨菲斯托的靈魂石
2235	ear	耳	耳朵
2236	gcv	碎裂的紫寶石	碎裂紫寶石
2237	gfv	裂開的紫寶石	瑕疵紫寶石
2239	gzv	無暇疵的紫寶石	無瑕紫寶石
2240	gpv	完美的紫寶石	完美紫寶石
2241	gcy	碎裂的黃寶石	碎裂黃寶石
2242	gfy	裂開的黃寶石	瑕疵黃寶石
2244	gly	無暇疵的黃寶石	無瑕黃寶石
2245	gpy	完美的黃寶石	完美黃寶石
2246	gcb	碎裂的藍寶石	碎裂藍寶石
2247	gfb	裂開的藍寶石	瑕疵藍寶石
2249	glb	無暇疵的藍寶石	無瑕藍寶石
2250	gpb	完美的藍寶石	完美藍寶石
2251	gcg	碎裂的綠寶石	碎裂綠寶石
2252	gfg	裂開的綠寶石	瑕疵綠寶石
2253	glg	無暇疵的綠寶石	無瑕綠寶石
2255	gpg	完美的綠寶石	完美綠寶石
2256	gcr	碎裂的紅寶石	碎裂紅寶石
2257	gfr	裂開的紅寶石	瑕疵紅寶石
2259	glr	無暇疵的紅寶石	無瑕紅寶石
2260	gpr	完美的紅寶石	完美紅寶石
2261	gcw	碎裂的鑽石	碎裂鑽石
2262	gfw	裂開的鑽石	瑕疵鑽石
2264	glw	無暇疵的鑽石	無瑕鑽石
2265	gpw	完美的鑽石	完美鑽石
2266	hp1	輕微治療藥劑	弱效生命藥水
2267	hp2	輕型治療藥劑	輕效生命藥水
2268	hp3	治療藥劑	生命藥水
2269	hp4	強力治療藥劑	強效生命藥水
2270	hp5	超級治療藥劑	特效生命藥水
2271	mp1	輕微法力藥劑	弱效法力藥水
2272	mp2	輕型法力藥劑	輕效法力藥水
2273	mp3	法力藥劑	法力藥水
2274	mp4	強力法力藥劑	強效法力藥水
2275	mp5	超級法力藥劑	特效法力藥水
2277	skc	碎裂的骷髏	碎裂骷髏石
2278	skf	裂開的骷髏	瑕疵骷髏石
2279	sku	骷髏	骷髏石
2280	skl	無暇疵的骷髏	無瑕骷髏石
2281	skz	完美的骷髏	完美骷髏石
2284	Raven	渡鳥之	掠鴉
2308	Imp	小惡魔之	小惡魔
2317	Holocaust	世界末日之	末世
2334	saw	鋸	之鋸
2384	visage	臉	面容
2385	crest	頂飾	飾章
2390	brow	額頭	之額
2391	casque	盔	兜盔
2392	visor	面甲	護面
2393	cowl	蒙頭斗蓬	風帽
2394	hide	隱藏	毛皮
2395	Pelt	投擲	獸皮
2398	wrap	包裹	裹護
2399	suit	衣	衣裝
2406	rock	石塊	之岩
2407	aegis	庇護	之禦
2408	ward	保護	守護
2409	tower	塔	之塔
2410	shield	盾護	之盾
2411	wing	翼	之翼
2413	emblem	象徵	紋章
2415	fist	拳	之拳
2417	clutches	手爪	之握
2418	grip	緊握	抓握
2419	grasp	抓取	之握
2420	hold	握	之握
2421	touch	觸碰	之觸
2424	shank	小腿	尖鑽
2425	spur	踢馬刺	驅刺
2426	tread	踏步	步履
2427	stalker	潛行者	潛獵者
2428	greave	油渣	護脛
2429	blazer	發光體	炎光
2430	nails	釘	尖釘
2433	track	追蹤	蹤跡
2435	clasp	扣鉤	之扣
2437	harness	挽具	裝束
2438	lock	鎖	鎖扣
2440	winding	捲燒	繞捲
2441	chain	鏈條	之鏈
2443	lash	抽打	鞭笞
2444	cord	捆綁	捆繩
2445	knot	結	之結
2446	circle	環	之環
2447	loop	圈	之圈
2448	eye	眼	之眼
2449	turn	轉	轉迴
2453	band	箍	之箍
2454	whorl	螺層	旋螺
2456	heart	心	之心
2461	torc	金絲項圈	頸飾
2464	wood	木	之木
2465	brand	品牌	烙印
2467	cudgel	木棒	鬥棍
2468	loom	織布機	隱現
2470	master	專家	主宰
2471	barRI	酒吧	柵欄
2472	hew	砍	劈斬
2473	crook	鉤	彎鉤
2475	shell	殼	殼甲
2476	stake	棍子	樁棍
2477	picket	尖木	尖樁
2480	Civerb's Vestments	希弗伯的法衣	克維雷布的法衣
2481	Hsarus' Trim	海沙魯的防禦	海沙魯的鐵禦
2482	Cleglaw's Brace	克雷得勞的支柱	克雷德勞的防備
2483	Iratha's Finery	依雷撒的精銑爐	依雷撒的華服
2484	Isenhart's Armory	依森哈德的武器室	依森哈特的軍械
2486	Milabrega's Regalia	米拉伯佳的雪茄	米拉伯佳戰裝
2487	Cathan's Traps	卡珊的陷阱	卡珊的衣著
2488	Tancred's Battlegear	坦克雷的戰鬥工具	坦克雷的戰裝
2489	Sigon's Complete Steel	西剛的全套刀劍	西剛的全套鋼甲
2490	Infernal Tools	地獄的工具	煉獄器具
2491	Berserker's Garb	狂戰士的軍火庫	狂戰士的武裝
2493	Angelical Raiment	天上的衣服	天使的衣裝
2494	Arctic Gear	北極裝置	北極裝備
2495	Arcanna's Tricks	卡阿娜的詭計	阿卡娜的詭計
2512	Ward	囚房	防護
2513	Iron Heel	鐵後腫	鐵跟
2514	Tooth	齒	之牙
2516	Lightbrand	光之烙印	光之烙鐵
2518	Orb	球體	之球
2519	Rule	法規	尺杖
2520	Crowbill	喙鉗	鴉嘴鎬
2521	Visor	面甲	護面
2522	Cranium	顱骨	頭骨
2523	Headgear	頭飾	頭盔
2524	Hand	手	之手
2525	Sickle	小鐮刀	鐮刀
2526	Horn	角	號角
2527	Sign	標示	符印
2528	Icon	圖示	聖像
2531	Cuff	掌擊	袖銬
2532	Parry	閃避	招架
2533	Fetlock	球節	足距
2534	Rod	棒	節杖
2535	Mesh	網織	網衣
2536	Spine	山脊	脊柱
2537	Shelter	庇護所	庇護
2539	Hauberk	連環甲	鎖子甲
2540	Guard	守護	護
2544	CudgelSI3S	棍棒	短棍
2545	Iron Stay	鋼鐵支索	鐵扣
2546	Pincers	鉗腳	之鉗
2547	Coil	線圈	盤頂
2550	Diadem	王位	權冠
2551	Visage	面貌	容貌
2552	Hobnails	平頭釘	釘靴
2553	Gage	挑戰物	挑戰
2556	Touch	接觸	觸
2558	Binding	束	捆索
2560	Horns	角	角盔
2561	Snare	陷阱	圈套
2563	Sigil	法印	魔咒
2565	Sabot	木鞋	硬靴
2567	Mitts	無指手套	手套
2569	Cord	細繩	腰繩
2571	SkullSI5S	頭骨	顱骨
2572	Wrap	包裹	裹腰
2574	The Gnasher	牙齒	噬咬者
2577	Mindrend	切開骷髏	劈顱斧
2578	Rakescar	火鉤之傷	耙痕
2580	Goreshovel	血塊之鏟	血鍬
2581	The Chieftan	族長	酋長
2582	Brainhew	腦袋	劈腦
2583	The Humongous	巨大無比	巨無霸
2584	Iros Torch	衣洛的火炬	伊洛的火炬
2587	Umes Lament	烏米的慟哭	梅花嘆
2588	Felloak	兇猛橡樹	魔橡樹
2589	Knell Striker	敲擊喪鐘者	喪鐘敲擊者
2590	Rusthandle	腐蝕的把手	鏽蝕把手
2592	Stoutnail	堅硬的指甲	特粗鐵釘
2593	Crushflange	壓碎的凸邊	碎擊釘錘
2594	Bloodrise	血昇	血升
2595	The Generals Tan Do Li Ga	坦-杜-裡-嘎將軍	將軍的連枷
2598	Steeldriver	鐵製大鎚	打鋼鎚
2599	Rixots Keen	瑞克撒特的輓歌	瑞克塞斯的利刃
2601	Krintizs Skewer	格林提斯的肉叉	克里維茲的肉叉
2602	Gleamscythe	閃耀的鐮刀	閃耀鐮刀
2603	Azurewrath	青色忿怒	碧藍怒火
2604	Griswolds Edge	格理斯瓦得的銳利	格里斯瓦德之刃
2606	Culwens Point	庫爾溫的尖端	庫爾溫的尖刃
2607	Shadowfang	影之牙	暗影之牙
2608	Soulflay	剝皮靈魂	剝魂
2609	Kinemils Awl	金麥爾的錐子	金麥爾的鑽錐
2610	Blacktongue	黑色之舌	黑舌
2611	Ripsaw	粗齒大鋸	齒鋸
2612	The Patriarch	族長	尊父
2615	The Jade Tan Do	坦杜之玉	玉匕
2616	Irices Shard	妖怪碎片	虹彩裂片
2617	The Dragon Chang	張龍	龍槍
2618	Razortine	剃刀之叉	剃刀叉
2619	Bloodthief	血之偷	血賊
2621	The Tannr Gorerod	坦之血杖	坦納血杖
2622	Dimoaks Hew	迪馬克之劈砍	迪馬克的砍刀
2624	Soul Harvest	靈魂採集者	靈魂收割者
2625	The Battlebranch	戰鬥支系	戰鬥枝椏
2626	Woestave	煩惱詩集	悲哀護杖
2627	The Grim Reaper	冷酷開膛手	猙獰奪魂者
2630	Lazarus Spire	拉撒羅斯之螺旋	拉撒雷茲之杖
2632	The Iron Jang Bong	鐵檢棒	鐵長棒
2633	Pluckeye	勇氣之眼	奪人目
2634	Witherstring	凋謝之戒	凋萎之弦
2635	Rimeraven	渡鳥之爪	掠鴉之爪
2636	Piercerib	蘿格之弓	俠盜之弓
2638	Wizendraw	凋謝之畫	凋謝弓弦
2639	Hellclap	作響的地獄	地獄轟鳴
2640	Blastbark	爆裂的吠叫	爆裂咆哮
2641	Leadcrow	引導烏鴉	鉛烏鴉
2642	Ichorsting	靈液之刺	膿毒之刺
2643	Hellcast	投擲地獄	地獄擲弩
2644	Doomspittle	毀滅投石者	毀滅投索
2647	Coif of Glory	光榮布帽	光榮罩盔
2649	Wormskull	溫暖骷髏	蠕蟲頭骨
2653	Greyform	薄暮外觀	灰暮之形
2654	Blinkbats Form	眨眼蝙蝠的外觀	閃蝠之軀
2656	Twitchthroe	抽動的掙扎	抽動掙扎
2657	Darkglow	擴散黑暗	暗光
2659	Sparking Mail	火花之甲	電光之甲
2660	Venomsward	毒液牢房	毒之守禦
2661	Iceblink	冰雪眨眼	冰晶
2663	Rockfleece	石之毛	石羊毛
2664	Rattlecage	作響之籠	震骨
2665	Goldskin	黃金之皮	黃金之膚
2666	Victors Silk	勝利者之絲綢	勝利者的絲綢
2670	Stormguild	暴風公會	風暴同盟
2671	Wall of the Eyeless	無眼之牆	無眼者之牆
2672	Swordback Hold	劍背之架	劍棘之盾
2673	Steelclash	作響的金屬	鋼鐵衝擊
2674	Bverrit Keep	貝弗提的紀念	布雷維特要塞
2675	The Ward	囚房	庇護結界
2683	Treads of Cthon	凱松的征服	凱松的足靴
2684	Goblin Toe	小妖精腳趾	哥布林腳趾
2685	Tearhaunch	淚之臀	裂臀
2689	Goldwrap	金色包袱	黃金裹腰
2690	Bladebuckle	鋒利扣帶	刀鋒扣帶
2692	The Eye of Etlich	艾利屈之眼	艾利曲之眼
2695	Manald Heal	瑪那得的治療	瑪那德的治療
2696	Gorgethroat	喉部頸甲	吞喉
2699	Horadric Staff	赫拉迪克法杖	赫拉迪姆之杖
2700	Hell Forge Hammer	地獄熔爐鐵鎚	地獄熔爐之鎚
3263	HorazonsJournal	赫拉森的日記	赫拉森的日誌
3277	jug	水罐	罐子
3304	Tome	赫拉森的日記	赫拉森的日誌
10000	Cutthroat1	巴特克的猛擊	霸圖克的割喉爪
10022	Hsarus' Defense	哈斯拉柏的防禦	海沙魯的鐵禦
10122	Civerb's Ward	希弗柏的防護	克維雷布的防護
10123	Civerb's Icon	希弗伯的圖案	克維雷布的聖像
10124	Civerb's Cudgel	希弗伯的短棍	克維雷布的短棍
10125	Hsarus' Iron Heel	哈斯拉柏的鐵後跟	海沙魯的鐵跟
10126	Hsarus' Iron Fist	哈斯拉柏的鐵拳	海沙魯的鐵拳
10127	Hsarus' Iron Stay	哈斯拉柏的鐵胸衣	海沙魯的鐵扣
10128	Cleglaw's Tooth	克雷得勞之牙	克雷德勞之牙
10129	Cleglaw's Claw	克雷得勞之爪	克雷德勞之爪
10130	Cleglaw's Pincers	克雷得勞之鉗	克雷德勞之鉗
10131	Iratha's Cord	依雷撒之繩	依雷撒的腰繩
10132	Iratha's Coil	依雷撒的線圈	依雷撒的盤頂
10133	Iratha's Cuff	依雷撒的袖口	依雷撒的袖銬
10135	Isenhart's Horns	依森哈德的號角	依森哈特的角盔
10136	Isenhart's Case	依森哈德的外殼	依森哈特的外殼
10137	Isenhart's Parry	依森哈德的閃避	依森哈特的招架
10138	Isenhart's Lightbrand	依森哈德的光之烙鐵	依森哈特的光之烙鐵
10139	Vidala's Snare	維達拉的陷阱	維達拉的圈套
10141	Vidala's Fetlock	維達拉的距毛	維達拉的足距
10142	Vidala's Barb	維達拉之倒刺	維達拉的倒刺
10143	Milabrega's Robe	米拉伯佳之袍	米拉伯佳外袍
10144	Milabrega's Diadem	米拉伯佳的王冠	米拉伯佳權冠
10145	Milabrega's Rod	米拉伯佳之杖	米拉伯佳節杖
10150	Cathan's Mesh	卡珊之網	卡珊的網衣
10151	Cathan's Rule	卡珊之尺	卡珊的尺杖
10152	Tancred's Crowbill	坦克雷的鴉嘴鉗	坦克雷的鴉嘴鎬
10154	Tancred's Hobnails	坦克雷的平頭釘	坦克雷的釘靴
10156	Tancred's Skull	坦克雷之骷髏	坦克雷的顱骨
10157	Sigon's Visor	西剛之面甲	西剛的護面
10158	Sigon's Shelter	西剛的遮蔽	西剛的庇護
10160	Sigon's Sabot	西剛的木鞋	西剛的硬靴
10161	Sigon's Wrap	西剛的披肩	西剛的裹腰
10163	Infernal Cranium	地獄頭骨	煉獄頭骨
10164	Infernal Torch	地獄火炬	煉獄火炬
10165	Infernal Sign	地獄符號	煉獄符印
10166	Berserker's Headgear	狂戰士的頭戴	狂戰士頭盔
10167	Berserker's Hauberk	狂戰士的鎖子甲	狂戰士鎖子甲
10168	Berserker's Hatchet	狂戰士的手斧	狂戰士手斧
10170	Death's Guard	死亡的守護	死亡之護
10174	Angelic Halo	天使之光	天使的光暈
10175	Angelic Wings	天使之翼	天使的翅膀
10178	Arctic Binding	北極捆縛	北極捆索
10180	Arcanna's Sign	阿卡娜的符號	阿卡娜的符印
10911	Whichwild String	狂野之弦	狂巫之弦
11006	neg	地獄爪牙之骨	地獄爪牙顱骨
11008	uhf	傳說之鎚	傳說戰鎚
11010	7wa	狂戰士斧	狂戰斧
11012	xhg	巨戰手套	征戰護手
11028	9bl	小劍	窄刃匕首
11149	dhn	暗黑破壞神之角	迪亞布羅之角
11164	tes	扭曲的苦痛精華	扭曲的苦怨精華
20181	ktr	拳劍	拳刃
20183	ces	腰刀	刃拳
20186	skr	剪咬刃	剪刃
20193	9qr	格鬥剪	格鬥剪刃
20194	7ar	近身刃	穿擊拳刃
20196	7xf	戰拳	征戰拳套
20197	7cs	鬥腰刀	戰鬥刃拳
20198	7lw	猛禽爪	蠻獸爪
20200	7qr	近身剪	穿擊剪刃
20201	7ha	戰鉞 	輕斧
20204	7mp	戰刺	征戰鎬
20206	7la	猛禽斧	蠻野斧
20210	7gi	榮光之斧	榮光斧
20211	7wn	洗鍊法杖	拋光魔杖
20212	7yw	鬼魂法杖	鬼魂魔杖
20213	7bw	巫妖法杖	巫妖魔杖
20214	7gw	破隱法杖	埋骨魔杖
20215	7cl	戰儀杖	打擊棍
20217	7qs	熾天使法杖	熾天使節杖
20218	7ws	神使之杖	神使權杖
20219	7sp	暴君之棒	暴君棍棒
20220	7ma	強化釘頭錘	強化釘鎚
20221	7mt	惡魔流星錘	妖鬼釘頭鎚
20222	7fl	天罰之錘	罪罰連枷
20223	7wh	傳說之鎚	傳說戰鎚
20224	7m7	食人魔之錘	巨魔重鎚
20225	7gm	雷錘	雷霆重鎚
20226	7ss	短劍	法卡塔劍
20227	7sm	土耳其劍	土耳其彎刀
20228	7sb	優雅之劍	典雅彎刀
20229	7fc	九頭蛇刃	多頭蛇刃
20232	7ls	神秘之劍	絕秘劍
20233	7wd	秘儀之劍	秘儀劍
20234	72h	傳說之劍	傳說劍
20235	7cm	高地之劍	高地劍
20237	7b7	冠軍之劍	豪傑大劍
20238	7fb	巨神之劍	巨神劍
20239	7gd	巨神之刃	巨神刃
20241	7di	秘銀小刀	秘銀尖刀
20242	7kr	齒緣小刀	尖齒小刀
20243	7bl	傳說尖刺	傳說尖刀
20244	7tk	飛刀	高速飛刀
20245	7ta	飛斧	高速飛斧
20246	7bk	翼刀	刃翼飛刀
20247	7b8	翼斧	刃翼飛斧
20248	7ja	亥伯龍之槍	亥伯龍標槍
20251	7gl	鬼魂尖槍	鬼魂刃槍
20252	7ts	翼魚叉	飛翼魚叉
20253	7sr	亥伯龍之矛	亥伯龍矛
20254	7tr	冥河之槍	冥河戰矛
20255	7br	刺人槍	捕人叉
20256	7st	鬼魂之矛	鬼魂長矛
20257	7p7	戰槍	征戰長槍
20258	7o7	食人魔之斧	巨魔斧
20259	7vo	巨神之斧	巨神長柄斧
20260	7s8	銳利之斧	斬鐮
20261	7pa	神秘之斧	絕秘斧
20262	7h7	巨長斧	巨型長柄斧
20263	7wc	鮫尾巨斧	巨型斬鐮
20265	6ls	鐘乳石之杖	鐘乳石杖
20266	6cs	長老之杖	長者法杖
20267	6bs	樹皮之杖	節瘤木杖
20268	6ws	執政官之杖	統御者法杖
20271	6lb	陰影弓	暗影弓
20274	6l7	十字軍之弓	聖教軍長弓
20275	6sw	庇護之弓	庇護弓
20276	6lw	九頭蛇弓	多頭蛇弓
20277	6lx	彈丸弓	彈丸弩
20278	6mx	蛇魔女十字弓	蛇魔弩
20279	6hx	巨神十字弓	巨神弩
20280	6rx	惡魔十字弓	惡魔弩
20287	as3	拳刃	斬刃
20292	am1	男性之弓	獵鹿弓
20293	am2	反射之弓	反射弓
20294	am3	女士之矛	女戰長矛
20295	am4	女士長矛	女戰長槍
20296	am5	女士鏢槍	女戰標槍
20302	am6	灰木之弓	梣木弓
20303	am7	祭典之弓	儀禮弓
20304	am8	祭典之矛	儀禮長矛
20305	am9	祭典之長矛	儀禮長槍
20306	ama	祭典之鏢槍	儀禮標槍
20308	obc	怪異之球	異能法珠
20309	obd	惡魔之心	惡魔心石
20310	obe	漩渦球	漩渦法珠
20311	obf	次元碎片	次元法珠
20312	amb	女族長之弓	女傑之弓
20313	amc	大院長之弓	主母之弓
20314	amd	女族長之矛	女傑長矛
20315	ame	女族長之長矛	女傑長槍
20316	amf	女族長之鏢槍	女傑標槍
20319	dr3	鹿角	巨角獸帽
20320	dr1	狼頭	狼頭獸帽
20321	dr5	靈魂狼頭面具	靈狼面具
20323	ba2	尖牙盔	尖牙頭盔
20324	ba3	角盔	尖角頭盔
20325	ba4	突擊盔	突擊頭盔
20326	ba5	復仇者之盔	復仇者護盔
20331	pa5	皇冠之盾	冠冕之盾
20332	ne1	防腐之首	防腐頭顱
20333	ne2	僵屍之首	殭屍頭顱
20334	ne3	揭露者之首	解繃者頭顱
20335	ne4	石像鬼之首	石像鬼頭顱
20336	ne5	惡魔之首	惡魔頭顱
20337	ci0	頭飾	頭環
20339	ci2	三重冠	頭冠
20342	ukp	九頭蛇頭蓋骨圓帽	多頭蛇顱盔
20343	ulm	活動頭盔	覆頰盔
20344	uhl	巨貝頭盔	巨螺盔
20345	uhm	螺旋頭盔	巨角頭盔
20346	urn	頭冠	日冕之冠
20347	usk	惡魔頭蓋骨面具	惡魔頭骨
20349	uea	古龍皮	龍皮甲
20351	utu	線羊毛皮甲	鋼線毛皮甲
20352	ung	鑽石鎖子甲	鑽石鎖甲
