id	Key	old	new
4096	strPaladinOnly	（限聖騎士）	（只限聖騎士）
4097	strSorceressOnly	（限法師）	（只限魔法使）
4098	strMaceSpecialDamage	對不死生物的傷害	對不死怪物的傷害
4100	strParty1	邀請這位玩者	邀請這位玩家
4102	strParty3	接受這個玩者邀請	接受這位玩家的邀請
4103	strParty4	加入他的隊伍。	加入其隊伍。
4104	strParty5	取消你對這位玩者	取消你對這位玩家
4106	strParty7	點選表示你對這位	點選以對該玩家
4107	strParty8	玩者有敵意。	展現敵意。
4108	strParty9	點選表示你對這位	點選以和該玩家
4109	strParty10	玩者態度中立。	保持中立。
4110	strParty11	點選可讓這位玩者	點選以允許該玩家
4111	strParty12	掠奪你的屍體。	拾取你的屍體。
4112	strParty13	點選可讓這位玩者	點選以禁止該玩家
4113	strParty14	無法掠奪你的屍體。	拾取你的屍體。
4114	strParty15	點選可讓這位玩者	點選以允許該玩家
4115	strParty16	聽到你。	聽到你發言。
4116	strParty17	點選可讓這位玩者	點選以禁止該玩家
4117	strParty18	聽不到你。	聽到你發言。
4118	strParty19	點選可讓這位玩者進入緘默狀態。	點選可讓這位玩家進入緘默狀態。
4119	strParty22	點選可解除這位玩者的緘默狀態。	點選可解除這位玩家的緘默狀態。
4120	strParty24	從隊伍中除去你的名字。	將自己從隊伍中移除。
4122	StrParty26	二個玩者必須至少到達第九級	雙方玩家都必須至少達到等級 9
4123	StrParty27	才能互相設為敵對	才能互相設為敵對狀態
4124	strGoldWithdraw	提錢	提取
4126	strGoldDeposit	存錢	存入
4128	strGoldInStash	儲藏起來的金錢：	儲物箱裡的金幣：
4133	strUnknownTomb	真正的古墓已經被隱藏起來了。	真正的古墓被隱藏起來了。
4134	strTradeOtherBox	在他的箱子中有物品。	的箱子中有物品。
4145	Lightning Spell	閃電術	閃電法術
4146	Fire Spell	火焰術	火焰法術
4147	Cold Spell	冰冷術	冰寒法術
4148	Yourparty	在你的隊伍	在你的隊伍中
4149	Inparty	在一個隊伍	在隊伍中
4155	partycharsor	法師	魔法使
4159	charavghit	平均擊中率	平均擊中機率
4160	charmonster	等級 %d 怪物： %d%%	等級 %d 怪物：%d%%
4161	charmontohit1	等級 %d 	等級 %d 怪物
4162	charmontohit2	怪物擊中你的平均機會： %d%%	擊中你的平均機率：%d%%
4163	panelexp	經驗： %u / %u	經驗：%u / %u
4164	panelstamina	耐力： %d / %d	精力：%d / %d
4165	panelhealth	生命： %d / %d	生命：%d / %d
4166	panelmana	法力： %d / %d	法力：%d / %d
4169	minipanelchar	人物	角色
4176	minipanelmenubtn	遊戲選單（Esc）	遊戲選單(Esc)
4177	minipanelHelp	求助	說明
4178	minipanelspecial	（%s）	(%s)
4181	automapgame	遊戲： 	遊戲：
4182	automappw	密碼： 	密碼：
4183	automapdif	困難度： %s	難度：%s
4184	scrollbooktext	數量： %d	數量：%d / 20
4189	strpanel1	人物資訊	角色資訊
4198	Strhelp1	暗黑破壞神II線上協助	暗黑破壞神II 簡易說明
4199	StrHelp2	按下 <%s> 即可跑步	按住 <%s> 即可跑步
4200	StrHelp3	按下<%s>讓面前的物品發亮顯示	按住 <%s> 可讓地面的物品發亮顯示
4201	StrHelp4	按下<%s>在站立不動之下攻擊	按住 <%s> 在攻擊時站立不動
4202	StrHelp5	按下<%s>切換自動地圖的開與關	按 <%s> 來開啟或關閉自動地圖
4203	StrHelp6	按下<Esc>叫出遊戲選單	按 <Esc> 叫出遊戲選單
4204	StrHelp7	按下<Enter>進入交談模式	按 <Enter> 進入交談模式
4205	StrHelp8	利用F1-F8鍵，來設定左側或右側的滑鼠按鈕技能。	使用 F1-F8 鍵來設定滑鼠左鍵或右鍵技能
4206	StrHelp8a	按下<%s>來切換這個畫面的開啟與關閉	按 <%s> 來開啟或關閉這個畫面
4207	StrHelp9	生命之球	生命球
4208	StrHelp10	滑鼠左鍵-	滑鼠左鍵
4209	StrHelp11	按鈕技能	技能
4211	StrHelp13	滑鼠右鍵-	滑鼠右鍵
4212	StrHelp14	跑步/行走	跑步 / 行走
4214	StrHelp15	耐力值	精力
4216	StrHelp16a	值	進度條
4222	StrHelp22	法力之球	法力球
4224	StrSklTreea	技能標籤1	技能標籤 1
4225	StrSklTreeb	技能標籤2	技能標籤 2
4226	StrSklTreec	技能標籤3	技能標籤 3
4227	StrSklTree1	技能	點
4228	StrSklTree2	點數	可用的
4229	StrSklTree3	剩餘	技能點數
4233	StrSklTree7	和長矛	與長矛
4234	StrSklTree8	被動和	被動
4235	StrSklTree9	魔法	與魔法
4237	StrSklTree11	十字弓	弓與弩
4238	StrSklTree12	防禦性	防禦靈氣
4240	StrSklTree14	攻擊	攻擊靈氣
4241	StrSklTree15	作戰	戰鬥
4244	StrSklTree18	和白骨	與骸骨
4246	StrSklTree20	吶喊	戰吼
4248	StrSklTree22	專家	專精
4249	StrSklTree23	冰凍	冰寒
5014	strTitleFeminine	小姐 %s	夫人 %s
5015	strTitleMasculine	王 %s	大人 %s
5017	strChatLevel	等級%d	等級 %d
5094	Deathmessage	死亡取走了%d金幣	死亡害你損失了 %d 金幣
5095	Deathmessnight	你失去了經驗點	你失去了經驗值
5097	LordofTerrordied	%d秒之後遊戲結束	遊戲將在 %d 秒後結束
5099	KillDiablo2	你已經打敗了暗黑破壞神	你已經打敗了迪亞布羅
5102	strOk	好	確定
5105	strallrightsreserved	All Rights Reserved.	版權所有。
5106	strStartMenu1	單一玩者	單人遊戲
5109	strexitentiregame	離開暗黑破壞神II	退出《暗黑破壞神 II》
5110	strGameCredits	製作群	製作人員
5111	strGameCinematics	動畫片斷	動畫影片
5112	strCinematicsPopup	查看所有可以觀看的動畫	查看所有可觀看的動畫影片
5113	strepilogue	尾聲	終章
5114	strselectcinematics	選擇動畫	選擇動畫影片
5115	strUnsecureBN	開放式BATTLE.NET遊戲	開放式 BATTLE.NET 遊戲
5116	strTCPIPGame	TCP/IP遊戲	TCP/IP 遊戲
5117	strTCPIPOptions	TCP/IP選項	TCP/IP 設定
5118	strCreateServer	主控遊戲	主持遊戲
5120	strIPAddress	輸入主控者的IP位址，以加入遊戲	輸入主持人的電腦IP位址來加入遊戲
5121	stryourIPAddress	你目前的IP位址是：	你的IP位址是：
5122	strCreateServerLecture	點選「主控遊戲」可以讓你的電腦開創一場遊戲。其他玩者必須輸入你的IP位址才能連接到你的電腦上。只有儲存在使用者電腦中的人物，才能在自行開創的遊戲中使用。	點選「主持遊戲」可在你的電腦創建一場遊戲。其他玩家必須輸入你的IP位址才能連接到你的電腦。只有儲存在使用者電腦中的本機角色，才能在自行開創的遊戲中使用。
5123	strJoinServerLecture	點選「加入遊戲」，然後輸入主控者電腦的IP位址。只有儲存在使用者電腦中的人物，才能在自行開創的遊戲中使用。	點選「加入遊戲」，然後輸入主持人電腦的IP位址。只有儲存在使用者電腦中的本機人物，才能在自行創建的遊戲中使用。
5125	strCharacterName	人物名稱	角色名稱
5128	strAmazonDesc	精於用矛和弓箭，她是個極為多才多藝的戰士。	多才多藝的戰士，尤其精於使用長矛和弓箭。
5129	strNecroDesc	召喚不死的僕從，並利用他的專長將敵人詛咒致死。	擅長召喚不死的僕從，以及對敵人施加詛咒。
5130	strBarbDesc	他在近距離作戰和武器的專精程度無與倫比。	精通各種武器，擁有無與倫比的近戰本領。
5131	strSorcDesc	她專精於元素方面的魔法-火焰、閃電、冰凍。	精於元素類型的攻擊魔法，包括火焰、閃電與冰寒法術。
5132	strPalDesc	他是天生的隊長，聖者，也是受到祝福的戰士。	卓越的團隊領袖，也是獲得祝福的神聖戰士。
5133	strplayernotfound	找不到玩者	找不到玩家
5135	strBNCreateChannel	開創頻道	創建頻道
5138	strBNGameAlreadyExists	已經有一個遊戲採用該名稱	已經有一個相同名稱的遊戲
5140	strBNErrorCreatingGame	創造遊戲發生錯誤	創建遊戲時發生錯誤
5142	strBNCharLimit1	Battle.Net中的	Battle.Net
5143	strBNCharLimit2	人數達到全滿。	角色數量已達上限。
5145	strLaunchCharSelectNew	創造新人物	創建新人物
5146	strLaunchCharSelectOpen	新開啟的人物。	新的開放角色。
5147	strLaunchCharSelectRealm	新的國度人物。	新的伺服器角色。
5150	strMultiMenu1	創造遊戲	創建遊戲
5152	strMultiLANMenu1	創造區域網路遊戲	創建區域網路遊戲
5157	strselectdiff	選擇困難度	選擇遊戲難度
5163	strdeletecharmessage	你確定真的要刪除這個人物嗎？注意：這會刪除掉這個人物的所有版本。	按住不放會永久刪除這個角色的所有版本。
5165	strcharexistbud	這個人物的名稱已經有人使用了，請輸入另一個名字。	這個角色的名稱已經有人使用了，請輸入另一個名字。
5180	strtermsofusetitle	使用宣告	使用條款
5204	strBattleNetLogin	Battle.net登錄	登入 Battle.net
5205	strEnterAccount	要使用一個現存的Battle.net帳戶，輸入以下的資料並點選「登錄」。否則請點選「創造新帳戶」。	要使用現存的 Battle.net 帳號，請輸入以下的資料並點選「登入」。否則請點選「創建新帳號」。
5206	strcharfailedduetoname	帳戶名稱已經存在。	帳號名稱已經存在。
5207	strwrongpassword	你所輸入的密碼並不正確，請重試一次。	你所輸入的密碼並不正確，請再試一次。
5208	straccountdoesnotexist	這個帳戶並不存在，如果你離開Battle.Net已經有90天以上的時間，也沒有使用這個帳戶登錄，請選擇「創造新帳戶」，並另選一個新的名稱和密碼。	這個帳號並不存在，如果你離開 Battle.net 已經有 90 天以上的時間沒有使用這個帳戶登入，請選擇「創建新帳號」，並另選一個新的名稱和密碼。
5209	strcorruptedaccount	這個帳戶發生錯誤。請馬上通知support@blizzard.com。	這個帳號發生錯誤。請立即通報 support@blizzard.com。
5213	strserverauthofaile	伺服器註冊失敗	伺服器認證失敗
5214	strrejectnameone	大名 	名稱
5215	strrejectnametwo	" 被伺服器排除"	被伺服器拒絕
5216	stratleasttwochars	帳戶名稱至少要輸入二個字。	帳戶名稱需要至少 2 個字母。
5217	strnomorethantwenty	帳戶名稱不能超過15個字母。	帳戶名稱不能超過 15 個字母。
5219	strpassmorethantwochars	密碼必須至少二個字。	密碼必須至少一個字。
5221	strCreateNewAccount	創造新帳戶	創建新帳號
5222	strAccountCreate	創造Battle.net帳戶	創建 Battle.net 帳號
5223	strEnterNewAccount	請為你的battle.net新帳戶輸入一個名字和密碼。	為你的 Battle.net 新帳號輸入名字和密碼。
5224	strAccountName	帳戶名稱	帳號名稱
5228	strLaunchMMbn2	請注意，未啟用的帳戶在一定的時間之後會自動刪除。如果你創造了一個新帳戶，你必須登錄到Battle.net一段較長的時間-看你是要一次達到或是分為幾次-在48小時之內最少在Battle.Net上面待2小時。	請注意：未使用的帳號在一定的時間之後會自動刪除。如果你創建了新帳戶，你登入 Battle.net 的時間必須要夠久（一次達成，或分成多次皆可），在前 48 小時之內累積最少 2 小時的登入時間。
5229	strLaunchMMbn3	在這之後，你的帳戶就會變成永久性帳戶；只要在90天以內的時間登錄一次，就可以保有這個帳戶中的資料。	之後，你的帳號就會變成永久性帳號。只要每隔 90 天至少登入一次，就可以一直保有這個帳戶的資料。
5230	strLaunchMMbn4	請寫下你的密碼。BLIZZARD無法存取你的密碼，而且無法為你找回或置換掉你忘掉的密碼。	請寫下你的密碼。暴雪無法存取你的密碼，而且無法為你找回或置換掉你忘掉的密碼。
5250	strCreateAccount	創造battle.net帳戶	建立 Battle.net 帳號
5251	strEnterName	請為你的battle.net新帳戶輸入一個名字和密碼。	為你的 Battle.net 新帳號輸入名字和密碼。
5253	strFilter	過濾器	篩選條件
5255	strPlayers	玩者	玩家
5258	strMaxPlayers	最多加入人數： 	玩家人數上限： 
5259	strLevelRestriction	人物差別：	等級差距：
5261	strCreateJoinChannels	創造/加入頻道	創建 / 加入頻道
5273	strCreateNewCharacter	創造新人物	創造新角色
5275	strGameDescLabel	遊戲名稱玩者	遊戲名稱玩家
5276	strnewcharacterwarninga	請注意未使用的人物將在一定的時間之內自動刪除。你必須在48小時之中，最少用這個人物進行2小時的遊戲。	請注意：未使用的角色將會被定期刪除。你必須在前 48 小時之中，最少用這個人物進行 2 小時的遊戲。
5277	strnewcharacterwarningb	在此之後，你的人物如果在90天之內都沒有用來進行遊戲，一樣會遭到刪除。	在此之後，你的角色如果在 90 天之內都沒有進行遊戲，一樣會遭到刪除。
5278	strcharexpirewarnlongA	在%d天以前曾經進入遊戲	曾在 %d 天前進行遊戲
5280	strcharexpirewarnlongC	昨天曾進入遊戲	曾在昨天進行遊戲
5281	strcharexpirewarnshortA	在%d天內進行遊戲	在 %d 天內進行遊戲
5283	strcharexpirewarnshortC	在一天以內	在一天內進行遊戲
5285	strcharexpirewarnvagueB	可能被刪除	可能會被刪除
5287	strPlayerName	玩者名稱	玩家名稱
5289	strSelectRealmTitle	選擇國度	選擇伺服器
5290	strAllRealmsDown	目前沒有可以選擇的國度，請等一下再重試。	目前沒有可供連線的伺服器，請稍後再重試。
5291	strSelectRealm	在下表中選擇一個國度的名稱，或是在「Realm Name」（國度名稱）的方盒中輸入，並點選「好」。	在下方列表選擇一個伺服器名稱，或是在「伺服器名稱」的方盒中輸入，並點選「確定」。
5292	strRealmName	國度名稱	伺服器名稱
5293	strRealmList	國度列表	伺服器列表
5297	strRealmInformation	國度資訊	伺服器資訊
5300	strRealmLecture	一個國度代表一個battle.net的伺服器，幫助你把安全人物的資料儲存起來，並在安全遊戲之中使用這些人物。一個安全人物只能存在一個國度之中。	Battle.net 伺服器儲存你的安全角色資料，並在安全遊戲之中使用這些角色。安全角色只能在一個伺服器中進行遊戲。
5302	strSecureLecture2	安全人物可以使用所有battle.net的功能，包括天梯遊戲，以及交談的肖像。你必須在網際網路連線的狀態下，才能以安全人物進行遊戲。	安全角色可以使用所有 Battle.net 的功能，包括天梯遊戲，以及交談的肖像。你必須在網際網路連線的狀態下，才能以安全角色進行遊戲。
5303	strHardcoreWarning	警告：如果你的專家級人物死亡，就無法再次使用這個人物。你確定要創造的是專家級人物嗎？ 	警告：專家級角色死亡後，就再也無法使用。你確定要創建專家級角色嗎？
5304	strhardcorewereallymeantit	你無法利用死亡的專家級人物，創造或是加入其他遊戲之中。	無法用死亡的專家級角色創建遊戲，或是加入其他人的遊戲。
5306	strbuttonwhisper	耳語	悄悄話
5308	strbuttonwhois	求助	說明
5309	strbuttonemote	行動	表情
5311	strbuttonafk	離開	暫離
5312	strbuttonCreateGame	開創	創建
5316	strButtonQuit	結束	退出
5318	strHardcoreLadder	專家天梯	專家級天梯
5319	strWeeklyLadder	每星期天梯	每週天梯
5320	strRank	排行	排名
5327	strByClass	以職業	依據職業
5334	Gem Activated	寶石啟用	啟用寶石
5335	Gem Deactivated	寶石停用	停用寶石
5336	Perfect Gem Activated	完美的寶石啟用	啟用完美寶石
5349	strtimedout	等候回應時間超過。	超過回應的等候時間。
5356	stryouarebanned	你被battle.net排除，請稍後再試。	你被 Battle.net 排除，請稍後再試。
5358	strgamefailhostleft	這場遊戲的主控者已經離開了	這場遊戲的主持人已經離開
5359	strgamefailillegaljoinA	一個死亡的專家級人物無法加入或是開創任何遊戲。	死亡的專家級角色無法加入或是創建任何遊戲。
5360	strgamefailversionmismatch	版本不合。請登錄到battle.net或是前往http://www.blizzard.com/support/Diablo2，把你的版本加以更新	版本不合。請登入 Battle.net 或是前往 http://www.blizzard.com/support/Diablo2 更新你的遊戲版本
5361	strgamefailillegaljoinB	無法進入遊戲，一個專家級人物無法加入一個由普通人物開創的遊戲之中。	無法進入遊戲。專家級角色無法加入由普通角色創建的遊戲。
5362	strgamefailillegaljoinC	無法進入遊戲，一個普通人物無法加入一個由專家級人物開創的遊戲之中。	無法進入遊戲。普通角色無法加入由專家級角色創建的遊戲。
5363	strgamefailillegaljoinE	無法進入遊戲，你的人物必須在惡夢級的遊戲殺死暗黑破壞神，才能進入地獄級的遊戲中。	無法進入遊戲。你的角色必須在惡夢難度中殺死迪亞布羅，才能進入地獄難度的遊戲。
5364	strgamefailillegaljoinD	無法進入遊戲，你的人物必須殺死暗黑破壞神，才能進入惡夢級的遊戲中。	無法進入遊戲。你的角色必須殺死迪亞布羅，才能進入惡夢難度的遊戲。
5365	strgamefailbadchar	無法進入遊戲，損壞的人物版本	無法進入遊戲。角色版本資料錯誤
5366	strgamefailbadcharquest	無法進入遊戲，損壞的人物任務資料	無法進入遊戲。角色任務資料毀損
5367	strgamefailbadcharwaypoint	無法進入遊戲，損壞的人物傳送點資料	無法進入遊戲。角色傳送點資料毀損
5368	strgamefailbadcharstats	無法進入遊戲，損壞的人物狀況資料	無法進入遊戲。角色屬性資料毀損
5372	strgamefailunknown	不明的錯誤	發生不明的錯誤
5373	strgamefailbadinv	無法進入遊戲，損壞的物品區資料	無法進入遊戲。物品欄資料毀損
5374	strgamefailbaddeadbodies	無法進入遊戲，損壞的死屍	無法進入遊戲。屍體資料毀損
5375	strgamefailbadheader	無法進入遊戲，損壞的檔頭	無法進入遊戲。檔案資料毀損
5376	strgamefailbadhireables	無法進入遊戲，損壞的雇用資料	無法進入遊戲。傭兵資料毀損
5377	strgamefailbadintrodata	無法進入遊戲，損壞的片頭資料	無法進入遊戲。片頭資料毀損
5378	strgamefailbaditem	無法進入遊戲，損壞的物品	無法進入遊戲。物品資料毀損
5379	strgamefailbaddeadbodyitem	無法進入遊戲，損壞的死屍物品	無法進入遊戲。死屍物品毀損
5380	strgamefailbadfile	無法進入遊戲，一般錯誤檔案	無法進入遊戲。一般檔案毀損
5388	strNotInBeta	測試版禁用。	不適用Beta測試。
10019	strselectdiffPatch	選擇困難度	選擇遊戲難度
10075	stritsgonesomakeanewone	人物 '%s' 已經超過3個月未使用且時效已過。	角色「%s」已經超過3個月未使用，並已因此而過期失效。
10076	upgraderestrictEx	無魔法，凹槽，稀有，獨特或成套物品。無珠寶。	不適用魔法、鑲孔、稀有、獨特或套裝物品。也不適用珠寶。
10081	strScaryMonDesc1	火焰系無效	火焰免疫
10082	strScaryMonDesc2	冰冷系無效	冰寒免疫
10083	strScaryMonDesc3	閃電系無效	電擊免疫
10084	strScaryMonDesc4	毒素系無效	毒素免疫
10085	strScaryMonDesc5	實體攻擊無效	物理免疫
10086	strScaryMonDesc6	魔法系無效	魔法免疫
10090	strExpansionLadder	資料片排行	資料片天梯排名
10091	strExpansionHardLadder	資料片專家級排行	資料片專家級天梯排名
10094	strrepairallequip	全面修復	修復所有物品
10101	strgamefailillegaljoinXB	無法進入遊戲。暗黑破壞神 II 的人物，無法加入由暗黑破壞神 II資料片之人物所建立的遊戲中。	無法進入遊戲。非資料片角色無法加入由資料片角色所創建的遊戲。
10102	strgamefailillegaljoinXC	無法進入遊戲。一位暗黑破壞神II資料片的人物無法加入一個由暗黑破壞神II所開創的遊戲。	無法進入遊戲。非經典角色無法加入由經典角色創建的遊戲。
10104	charmontohit1X	平均機率中有 %s 會擊中你： %d%%	%s擊中你的平均機率：%d%%
