id	Key	old	new
3083	ReturnedArcher	復生的弓箭手	返世亡靈弓箭手
3084	HorrorArcher	恐怖弓箭手	恐骨弓箭手
3085	BurningDeadArcher	燃燒的死亡弓箭手	烈焰骷髏弓箭手
3086	BoneArcher	白骨弓箭手	骸骨弓箭手
3087	CorpseArcher	屍體弓箭手	屍骸弓箭手
3092	VileLancer	邪惡長槍手	兇邪長槍手
3096	DarkRanger	黑色流浪者	黑暗遊俠
3099	Summoner	召喚者	召喚師
3100	StygianDollShaman	冥河娃娃巫師	冥河鬼娃薩滿
3101	SoulKillerShaman	靈魂殺手巫師	靈魂殺手薩滿
3102	FlayerShaman	剝皮巫師	剝皮手薩滿
3103	FetishShaman	小矮人巫師	鬼娃薩滿
3104	RatManShaman	鼠人巫師	鼠人薩滿
3105	HorrorMage	恐怖法師	恐骨法師
3106	BurningDeadMage	燃燒的死法師	烈焰骷髏法師
3107	BoneMage	白骨法師	骸骨法師
3109	ReturnedMage	復生的法師	返世亡靈法師
3110	GargoyleTrap	翼魔陷阱	石像鬼陷阱
3115	StygianWatcherHead	冥河看管水怪	冥河水怪
3116	RiverStalkerHead	河流潛行水怪	河流水怪
3117	WaterWatcherHead	水域看管水怪	水坑水怪
3118	StygianWatcherLimb	冥河看管觸角	冥河水怪
3119	RiverStalkerLimb	河流潛行觸角	河流水怪
3120	WaterWatcherLimb	水域看管觸角	水坑水怪
3121	NightMarauder	夜間屠殺魔	暗夜掠奪者
3126	WorldKillerQueen	血蛆皇后	鮮血蛆蟲之后
3127	GiantLampreyQueen	巨型八目蟲皇后	吸血巨蟲之后
3128	DevourerQueen	吞食者皇后	吞噬者之后
3129	RockWormQueen	石蟲皇后	鑽岩蛆蟲之后
3130	SandMaggotQueen	沙蟲皇后	沙漠蛆蟲之后
3131	Slime Prince	黏蟲王子	黏液蛙王
3132	Bog Creature	泥沼生物	泥沼魔蛙
3133	Swamp Dweller	沼澤住民	沼澤魔蛙
3134	GiantUrchin	有刺巨獸	倒刺巨獸
3135	RazorBeast	剃刀野獸	剃刀獸
3136	ThornBrute	有刺怪獸	棘刺獸
3137	SpikeGiant	尖釘巨魔	尖釘巨獸
3138	QuillBear	羽熊怪	刺熊怪
3142	HellSlinger	地獄投石怪	地獄投擲者
3143	NightSlinger	黑夜投石怪	暗夜投擲者
3144	SpearCat	矛之貓	標槍拉庫尼
3145	Slinger	投石怪	投擲者
3147	LightningSpire	閃電螺旋	閃電塔
3148	PitLord	洞穴之王	獄淵領主
3149	Balrog	巴羅格	炎魔
3150	VenomLord	邪魔之王	毒魔領主
3151	Iron Wolf	鐵狼	鐵狼衛士
3152	InvisoSpawner	隱形的復甦者	Inviso Spawner
3155	AbyssKnight	地獄騎士	深淵騎士
3157	DoomKnight	厄運騎士	末日騎士
3159	MawFiend	深淵惡魔	魔口吐屍怪
3160	CorpseSpitter	噴吐屍體怪	吐屍怪
3161	Corpulent	癡肥怪	臃腫吐屍怪
3165	GrotesqueWyrm	怪異懷姆獸	異魔鬼子
3166	StygianDog	冥河之犬	冥河鬼子
3167	FleshBeast	血肉野獸	血獸鬼子
3168	Grotesque	怪誕魔	異魔鬼母
3169	StygianHag	冥河夜叉	冥河鬼母
3170	FleshSpawner	血肉復甦者	血獸鬼母
3171	RogueScout	蘿格斥候	俠盜斥候
3172	BloodWingNest	血翼之巢	血翅蚊之巢
3173	BloodHookNest	血鉤之巢	血鉤蚊之巢
3174	FeederNest	貪食者之巢	餵血蚊之巢
3175	SuckerNest	吸食者之巢	吸血蚊之巢
3178	TrappedSoul	被困的靈魂	受困的靈魂
3181	Raises Fetishes	復甦的小矮人	復活鬼娃
3182	Raises Undead	復甦的不死者	復活不死怪物
3183	Lays Eggs	四處下蛋	產卵
3184	Raises Fallen	復甦的沈淪魔	復活沉淪魔
3185	heals Zealots and Cantors	治癒狂戰士和領唱者	治療其他同伴
3186	drains mana and stamina	吸取法力和耐力	吸取法力和精力
3188	drains stamina	吸取耐力	吸取精力
3189	stun attack	昏眩攻擊	昏迷攻擊
3190	eats and spits corspes	吃下並吐出死屍	吞食與吐出屍體
3191	homing missiles	追蹤飛箭耗損法力	追蹤飛箭吸取法力
3192	raises Stygian Dolls	復甦的冥河娃娃	復活冥河鬼娃
3193	raises Soul Killers	復甦的靈魂殺手	復活靈魂殺手
3194	raises Flayers	復甦的剝皮者	復活剝皮手
3195	raises Fetishes	復甦的小矮人	復活鬼娃
3196	raises Ratmen	復甦的鼠人	復活鼠人
3197	steals life	偷取生命	生命竊取
3198	raises undead	復甦的不死者	復活不死怪物
3199	raises Dark Ones	復甦的黑暗魔	復活暗黑沉淪魔
3200	raises Devilkin	復甦的小惡魔	復活魔妖沉淪魔
3201	raises Carvers	復甦的利刃魔	復活刨肉沉淪魔
3202	raises Fallen	復甦的沉淪魔	復活沉淪魔
3203	raises Warped Fallen	復甦的的傳送魔	復活扭曲沉淪魔
3204	shocking hit	震驚攻擊	放電攻擊
3207	uniquecursed	特別詛咒	施加詛咒
3208	uniquemagicresistance	魔法抵抗	魔法抗性
3210	monsteruniqueprop1	冰冷強化	冰寒強化
3211	monsteruniqueprop2	閃電強化	電擊強化
3212	monsteruniqueprop3	燃燒法力	法力燃燒
3213	monsteruniqueprop4	幽靈一擊	灌能打擊
3215	monsteruniqueprop6	皮膚硬化	硬化外皮
3217	monsteruniqueprop8	小偷	偷盜
3218	monsteruniqueprop9	靈氣加強	靈氣強化
3219	This Cow Bites	這頭牛咬人	這頭牛會咬人
3221	minion	嘍囉	僕從
3319	Corpsefire	屍體發火	屍火
10002	Mauler	巨槌	重擊巨怪
10077	UndeadDescriptX	不死的	不死怪物
10908	DarkStalker	黑暗偷襲者	黑暗潛襲者
10909	VileArcher	邪惡弓箭手	兇邪弓箭手
11007	TrappDoor	陷阱門	暗門
11013	Fiendra	魔鬼	魔蝠
11014	Wraithra	忿怒	怨靈
11015	Fiend	魔鬼	魔蝠
11016	Wraith	忿怒	怨靈
11029	eats and spits corpses	吃下並吐出死屍	吞食與吐出屍體
11031	Shocking Hit	震驚攻擊	放電攻擊
11084	champghostlyX	幽靈的	幽靈
11086	champpossessedX	著魔者	著魔
21853	Baal Subject 3	血腥的巴特克	血腥的霸圖克
21855	Baal Subject 5	古難記錄者	折磨者立斯特
21862	Baal Subject Mummy	解開者	解繃者
21864	Baals Minion	毀滅的僕從	毀滅僕從
22330	UIFenirsui	狂狼	恐狼
22338	Invis Pet	靈獸	寵物
22341	Druid Totem	德魯伊靈	德魯伊魂靈
22342	Druid Fenris	狂狼	恐狼
22343	Druid Spirit Wolf	精神之狼	幽靈狼
22344	Druid Bear	大灰熊	灰熊
22354	ReanimatedHorde	再生屍	再生屍兵
22355	ProwlingDead	爬行屍	巡行屍兵
22356	UnholyCorpse	邪氣屍	穢邪屍兵
22357	DefiledWarrior	瀆神戰士	褻瀆戰士
22359	CrushBiest	重壓獸	重擊攻城獸
22360	BloodBringer	濺血妖	血腥攻城獸
22361	GoreBearer	蝕肉妖	蝕肉獸
22362	DeamonSteed	惡魔座騎	惡魔戰馬
22368	BanishedSoul	流放魂	流放之魂
22369	Deathexp	死神	死亡化身
22371	Slayerexp	殺手	殺戮僕魔
22372	IceBoar	冰野豬	寒冰僕魔
22373	FireBoar	火野豬	火焰僕魔
22374	HellSpawn	地獄惡靈	地獄爪牙
22375	IceSpawn	冰封惡靈	冰封爪牙
22376	GreaterHellSpawn	高等地獄惡靈	高階地獄爪牙
22377	GreaterIceSpawn	高等冰封惡靈	高等冰封爪牙
22378	FanaticMinion	狂信者僕魔	狂熱僕魔
22379	BerserkSlayer	狂戰士殺手	凶暴殺戮僕魔
22380	ConsumedFireBoar	極火野豬	狂亂寒冰僕魔
22381	ConsumedIceBoar	極冰野豬	狂亂火焰僕魔
22382	FrenziedHellSpawn	狂亂地獄惡靈	狂怒地獄爪牙
22383	FrenziedIceSpawn	狂亂冰封惡靈	狂怒冰封爪牙
22384	InsaneHellSpawn	瘋狂地獄惡靈	瘋狂地獄爪牙
22385	InsaneIceSpawn	瘋狂冰封惡靈	瘋狂冰封爪牙
22386	Succubusexp	女夢魔	魅魔
22387	VileTemptress	邪惡淫婦	兇邪妖魅
22388	StygianHarlot	冥河妖婦	冥河淫魅
22389	Hell Temptress	地獄妖婦	地獄妖魅
22390	Blood Temptress	血腥妖婦	血腥妖魅
22391	Dominus	賽連	賽蓮女妖
22392	VileWitch	邪女巫	兇邪女妖
22393	StygianFury	冥河之怒	冥怒女妖
22394	Blood Witch	血女巫	血巫女妖
22395	Hell Witch	地獄女巫	地獄女妖
22406	Imp1	惡魔妖精	惡魔小鬼
22407	Imp2	惡魔嘍囉	嘍囉小鬼
22408	Imp3	惡魔小精靈	妖魔小鬼
22409	Imp4	惡魔騙徒	欺瞞小鬼
22410	Imp5	惡魔幽靈	精怪小鬼
22411	CatapultN	投石器	投石機
22412	CatapultS	投石器	投石機
22413	CatapultE	投石器	投石機
22414	CatapultW	投石器	投石機
22415	Frozen Horror1	寒冰爬行者	爬行冰怪
22416	Frozen Horror2	寒冰恐懼者	恐怖冰怪
22417	Frozen Horror3	冰凍之鞭	禍害冰怪
22418	Frozen Horror4	寒冰驚怖者	驚恐冰怪
22419	Frozen Horror5	冰凍焦痕	焦凍冰怪
22420	Blood Lord1	月之王	月族統領
22421	Blood Lord2	夜之王	夜族統領
22422	Blood Lord3	血之王	血族統領
22423	Blood Lord4	地獄之王	冥府統領
22424	Blood Lord5	死神之王	死族統領
22425	Catapult Spotter N	投石器	投石機
22426	Catapult Spotter S	投石器	投石機
22427	Catapult Spotter E	投石器	投石機
22428	Catapult Spotter W	投石器	投石機
22429	Catapult Spotter Siege	投石器	投石機
22430	CatapultSiege	投石器	投石機
22433	Barricade Door	封死之門	封住的門
22434	Barricade Tower	封閉之塔	防禦塔
22437	Death Mauler1	巨鎚死神	亡軍重擊魔
22438	Death Mauler2	爭吵死神	亡軍征戰者
22439	Death Mauler3	揮砍死神	亡軍斬殺者
22440	Death Mauler4	狂戰士死神	亡軍狂戰士
22441	Death Mauler5	死神之長	亡軍戰將
22442	SnowYeti1	雪飄者	雪原雪怪
22443	SnowYeti2	墮落王	厚毛雪怪
22445	SnowYeti4	冰封地獄	冰封雪怪
22449	Putrid Defiler1	腐敗污穢者	腐敗褻瀆者
22450	Putrid Defiler2	卑劣污穢者	卑汙褻瀆者
22451	Putrid Defiler3	臭氣污穢者	惡臭褻瀆者
22452	Putrid Defiler4	惡臭污穢者	腐臭褻瀆者
22453	Putrid Defiler5	下賤污穢者	狠劣褻瀆者
22454	Pain Worm1	疼痛之蟲	苦痛之蟲
22455	Pain Worm2	痛苦之蟲	折磨之蟲
22457	Pain Worm4	瘋狂之蟲	脅迫之蟲
22458	Pain Worm5	悲苦之蟲	怨慟之蟲   
22459	WolfRider5	扭曲之墮落狼騎士	扭曲沉淪魔狼騎士
22460	WolfRider4	黑暗狼騎士	暗黑狼騎士
22461	WolfRider3	魔族狼騎士	魔妖狼騎士
22462	WolfRider2	殺戮狼騎士	刨肉狼騎士
22463	WolfRider1	墮落狼騎士	沉淪魔狼騎士
22486	Curly	克力	蜷曲
22494	Vinvear Molech	芬伐摩勒曲	芬維爾‧摩洛克
22495	Anodized Elite	地獄美女	地獄佳人
22496	Snapchip Shatter	粉碎者	碎冰
22497	Pindleskin	暴燥外皮	暴皮
22498	Threash Socket	剝殼凹槽	剝孔
22499	Eyeback Unleashed	狂暴者-眼魔	爆發者艾巴克
22500	Megaflow Rectifier	矯正者-怪異	矯正者艾德瑞奇
